0,has an impact that transcends politics and some dramatic overreaching by writer-director randall wallace .
0,"we just don't really care too much about this love story . in that setting , their struggle is simply too ludicrous and borderline insulting ."
0,it is just too bad the film's story does not live up to its style .
0,"a colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters ."
0,a soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for nba properties .
0,"birot has succeeded in making a movie that has some laughs , low points and high ideals ."
0,writer-director stephen gaghan has made the near-fatal mistake of being what the english call 'too clever by half . '
0,"the film fits into a genre that has been overexposed , redolent of a thousand cliches , and yet remains uniquely itself , vibrant with originality ."
0," . . . [the film] works , due mostly to the tongue-in-cheek attitude of the screenplay ."
0,"even by dumb action-movie standards , ballistic : ecks vs . sever is a dumb action movie ."
0,has something to say . . . but it is a statement and issue worthy of a much more thoughtfulness and insight than a melodramatic and wholly predictable thriller .
0,"nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme ."
0,"this isn't a terrible film by any means , but it's also far from being a realized work ."
0,"seemingly a vehicle to showcase the canadian's inane ramblings , stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr . drew barrymore ."
0,"the most impressive quality of this charming movie is the way the characters , who are all recognizable 'types , ' refuse to behave the way we expect ."
0,"even though it is infused with the sensibility of a video director , it doesn't make for completely empty entertainment"
0,i know that i'll never listen to marvin gaye or the supremes the same way again
0,swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell .
0,payami is to be applauded for taking biting potshots at such volatile issues as iran's outmoded electoral process and women's status as second-class citizens .
0,"hey arnold ! the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ain't pretty ."
0,a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack
0,"often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself ."
0,"sandler has played weirdos for zany comic effect , and it's interesting to finally see him play one in a relatively subdued romantic dramedy ."
0,a dopey movie clothed in excess layers of hipness .
0,"talky , artificial and opaque . . . an interesting technical exercise , but a tedious picture ."
0,"suffers from the lack of a compelling or comprehensible narrative . still , as a visual treat , the film is almost unsurpassed ."
0,"it is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound ."
0,"a delectable and intriguing thriller filled with surprises , read my lips is an original . this is a story of two misfits who don't stand a chance alone , but together they are magnificent ."
0,the author's devotees will probably find it fascinating ; others may find it baffling .
0,oliver parker brings the wit's [oscar wilde] work to the screen in a solidly rendered creation .
0,"it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding ."
0,"in the end , the film feels homogenized and a bit contrived , as if we're looking back at a tattered and ugly past with rose-tinted glasses ."
0,"a fine documentary can be distinguished from a mediocre one by the better film's ability to make its subject interesting to those who aren't part of its supposed target audience . judging by those standards , 'scratch' is a pretty decent little documentary ."
0,"the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier's oft-brilliant safe conduct ( "" laissez-passer "" ) wears its heart on its sleeve ."
0,the most ill-conceived animated comedy since the 1991 dog rover dangerfield .
0,"it has the ability to offend and put off everyone , but it holds you with its outrageousness ."
0,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand ."
0,"a zippy , enormously entertaining heist movie that , with a kind heart at its core , encompasses the styles of yesterday , today , and if we're lucky , maybe even tomorrow ."
0,muccino is honest in the emotional damage left by his immature men and passionate in his portraits of twentysomething commitment-phobes struggling against growing up .
0,"you've already seen city by the sea under a variety of titles , but it's worth yet another visit ."
0,"with so many movies out there trying and failing to produce a single honest thrill , it's so nice to see one come along that's packed from start to finish with 'em ."
0,"a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s ."
0,fisher has bared his soul and confronted his own shortcomings here in a way . . . that feels very human and very true to life .
0,director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .
0,a continually fascinating exploration of the physical and psychological pain and pleasure of a bizarre relationship .
0,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed ."
0,"ritchie may not have a novel thought in his head , but he knows how to pose madonna ."
0,"often demented in a good way , but it is an uneven film for the most part ."
0,"bill morrison's decasia is uncompromising , difficult and unbearably beautiful ."
0,"the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain ."
0,"may not be a breakthrough in filmmaking , but it is unwavering and arresting ."
0,"charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams' attempts to get his shot at the big time ."
0,"that storytelling has value cannot be denied . not even solondz's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it ."
0,"a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions ."
0,"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again ."
0,it is a timely film and a transporting one .
0,"highly irritating at first , mr . koury's passive technique eventually begins to yield some interesting results ."
0,"an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences ."
0,"death to smoochy is often very funny , but what's even more remarkable is the integrity of devito's misanthropic vision ."
0,"for all its alleged youthful fire , xxx is no less subservient to bond's tired formula of guns , girls and gadgets while brandishing a new action hero ."
0,"sluggishly directed by episodic tv veteran joe zwick , it's a sitcom without the snap-crackle ."
0,"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should ."
0,"tavernier shows us , in more ways than one , that le cinй ma de qualitй lives on ."
0,"it is a tough film to sit through , not out of any violence or perversion , but for its destitution ."
0,"eventually moves and stirs you , even if it often resembles those steamy mexican tv dramas/soap operas called telenovelas ."
0,"feardotcom's thrills are all cheap , but they mostly work ."
0,"when a movie is as down-and-out funny as austin powers in goldmember , it's easy to overlook the missed opportunities and fizzled jokes littering the barrage of hilarity ."
0,"the importance of being earnest resonates and inspires rapid-fire bouts of laughter , perhaps even a few giggles from the author himself , whom posterity has rewarded the last laugh ."
0,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life ."
0,"for decades we've marveled at disney's rendering of water , snow , flames and shadows in a hand-drawn animated world . prepare to marvel again ."
0,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them ."
0,"like its parade of predecessors , this halloween is a gory slash-fest . it can't escape its past , and it doesn't want to ."
0,"city by the sea is the cinematic equivalent of defensive driving : it's careful , conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing ."
0,"despite the film's shortcomings , it's still a solid effort and a thought-provoking look at idealism gone wrong ."
0,"a slick , well-oiled machine , exquisitely polished and upholstered ."
0,plays like a series of vignettes -- clips of a film that are still looking for a common through-line .
0,"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking ."
0,"an impressively coordinated enterprise that lasts three hours , manages a large cast , and covers a period of 30-odd years while successfully unfolding as a series of scenes from the life of a single character ."
0,it's sweet . . . but just a little bit too precious at the start and a little too familiar at the end .
0,"obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential ."
0,"the film might have been more satisfying if it had , in fact , been fleshed out a little more instead of going for easy smiles ."
0,it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it .
0,all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi .
0,the film has the courage of its convictions and excellent performances on its side .
0,"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out ."
0,"romantic comedy and dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here ."
0,"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up ."
0,"forget other scary movies with freaky internet sites , dastardly murderers , ghosts on boats , spooky videotapes , they aren't half as scary as a gothic good old horror film about monsters that live under the bed"
0,"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script ."
0,"amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop ."
0,"the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful ."
0,"the problem with the mayhem in formula 51 is not that it's offensive , but that it's boring ."
0,a film with almost as many delights for adults as there are for children and dog lovers .
0,"not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches ."
0,notorious c . h . o . has oodles of vulgar highlights .
0,"with a story inspired by the tumultuous surroundings of los angeles , where feelings of marginalization loom for every dreamer with a burst bubble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path ."
0,"the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end ."
0,"the three leads produce adequate performances , but what's missing from this material is any depth of feeling ."
0,"not exactly worth a drum roll but a movie with enough collegiate ka-boom to earn its title , drumline is a percussion-driven musical variation on every sports pic you've seen about the talented hot dog who eventually learns to become a team player ."
0,"though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter ."
0,"this is not a retread of "" dead poets' society . """
0,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic ."
0,"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances ."
0,"static , repetitive , muddy and blurry , hey arnold ! would seem to have a lock on the title of ugliest movie of the year ."
0,offers a fascinating look into the world of upper-echelon comics .
0,would make an excellent companion piece to the similarly themed 'the french lieutenant's woman . '
0,this movie in a single breath goes to the very heart of the russian experience .
0,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in ."
0,it's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn .
0,few films seem so wise and knowing about the fact of age and the approach of the end .
0,"it's unnerving to see recoing's bizzarre reaction to his unemployment . good film , but very glum ."
0,"[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness ."
0,vera's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .
0,that the e-graveyard holds as many good ideas as bad is the cold comfort that chin's film serves up with style and empathy .
0,"offers 102 minutes of breezy , occasionally very funny entertainment ."
0,absurdities and clichйs accumulate like lint in a fat man's navel .
0,"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it ."
0,"a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy ."
0,"the film's trailer also looked like crap , so crap is what i was expecting ."
0," . . . although this idea is "" new "" the results are tired ."
0,one of the most incoherent features in recent memory .
0,"[javier bardem is] one of the few reasons to watch the film , which director gerardo vera has drenched in swoony music and fever-pitched melodrama ."
0,a haunting film about one of the great escapes of all time .
0,"beautiful , angry and sad , with a curious sick poetry , as if the marquis de sade had gone in for pastel landscapes ."
0,"it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking ."
0,"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy ."
0,the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way .
0,this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams .
0,"can't kick about the assembled talent and the russos show genuine promise as comic filmmakers . still , this thing feels flimsy and ephemeral ."
0,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts .
0,the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film .
0,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . . . designed to provide a mix of smiles and tears , "" crossroads "" instead provokes a handful of unintentional howlers and numerous yawns ."
0,"cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing ."
0,i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .
0,"although purportedly a study in modern alienation , it's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out ."
0,there's plenty of style in guillermo del toro's sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply can't sustain more than 90 minutes .
0,tsai ming-liang's ghosts are painfully aware of their not-being .
0,the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people .
0,several degrees shy of the gross-out contests one expects from current teen fare .
0,an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding .
0,works as another uncompromisingly adult movie that assumes its audience is intelligent and doesn't have to cut narrative corners to make viewers feel safe .
0,"andersson creates a world that's at once surreal and disturbingly familiar ; absurd , yet tremendously sad ."
0,merchant effectively translates naipaul's lively mix of characters from the page to screen .
0,"much like robin williams , death to smoochy has already reached its expiration date ."
0,an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street .
0,"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain ."
0,the script by david koepp is perfectly serviceable and because he gives the story some soul . . . he elevates the experience to a more mythic level .
0,it's like an all-star salute to disney's cheesy commercialism .
0,"the powerless wait a long time for justice , and sometimes their only justice is to finally tell their story ."
0,"hoffman's unfettered performance beautifully captures wilson's sad , manic quality ."
0,the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ?
0,"definitely funny stuff , but it's more of the 'laughing at' variety than the 'laughing with . '"
0,"imamura's delight in the infinite oddity of men and women is goofy ; it's also , at heart , reverent ."
0,one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .
0,"combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched ."
0,"it's a fun movie with lots of colorful characters , lots of bizarre plot meanderings and quite a few memorable lines and sequences ."
0,a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks .
0,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya ."
0,mindless yet impressively lean spinoff of last summer's bloated effects fest the mummy returns .
0,"rock's got the kind of sly charm and non- self-conscious sincerity that could fit into any action hero archetype imaginable , even the old-school ones ."
0,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .
0,"the real reason to see runteldat is to watch lawrence deploy his deep and wide powers of empathy to depict such diverse experiences as childbirth , breast-feeding and recovering from illness ."
0,significant for the chilling moments when the children echo the very sentiments that continue to fuel the middle east conflict .
0,the entire movie is filled with deja vu moments .
0,"no number of fantastic sets , extras , costumes and spectacular locales can disguise the emptiness at the center of the story ."
0,"claude chabrol has here a thriller without thrills , but that's okay ."
0,"even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man ."
0,"terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english , it's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers ."
0,"if reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show isn't subversive so much as it is nit-picky about the hypocrisies of our time ."
0,"despite juliet stevenon's attempt to bring cohesion to pamela's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs ."
0,"even the finest chef can't make a hotdog into anything more than a hotdog , and robert de niro can't make this movie anything more than a trashy cop buddy comedy ."
0,"the cast has a high time , but de broca has little enthusiasm for such antique pulp ."
0,windtalkers celebrates the human spirit and packs an emotional wallop .
0,those outside show business will enjoy a close look at people they don't really want to know .
0,"it's enough to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that chabrol spins ."
0,provides an intriguing look at how the new economy has redrawn class lines in contemporary china .
0,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride ."
0,"what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal ."
0,it's that rare family movie -- genuine and sweet without relying on animation or dumb humor .
0,"while not as aggressively impressive as its american counterpart , "" in the bedroom , "" moretti's film makes its own , quieter observations"
0,"kids surely will like it . and for adults , it's perfectly watchable in a rugrats-y sort of way ."
0,a canny franchise escapade ; it gets the job done .
0,"bogdanovich taps deep into the hearst mystique , entertainingly reenacting a historic scandal ."
0,the second coming of harry potter is a film far superior to its predecessor . a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda .
0,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people ."
0,"if there was any doubt that peter o'fallon didn't have an original bone in his body , a rumor of angels should dispel it ."
0," . . . while each moment of this broken character study is rich in emotional texture , the journey doesn't really go anywhere ."
0,a hilarious film for anyone who remembers lying as a kid -- and anyone who wants to see a movie that's just plain fun .
0,"with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s ."
0,"while van wilder may not be the worst national lampoon film , it's far from being this generation's animal house ."
0,"such a good-looking picture deserved to have more depth and unpredictability in its story . but it does stand out as a personal and unique entry in a time-worn genre , and that may be good enough ."
0,"not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it ."
0,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia ."
0,"chilling in its objective portrait of dreary , lost twenty-first century america ."
0,"a spiritual exploration of sorts , offering a message of hope that resonates ."
0,"a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground ."
0,"we started to wonder if  some unpaid intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like script machine ."
0,"goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab ."
0,this is a film living far too much in its own head .
0,"while the now 72-year-old robert evans been slowed down by a stroke , he has at least one more story to tell : his own ."
0,it has that rare quality of being able to creep the living hell out of you . . .
0,a well-made and often lovely depiction of the mysteries of friendship .
0,[jaglom] creates an engaging insider's world of enthusiastically entertaining characters and absorbing situations .
0,i don't think this movie loves women at all .
0,"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations ."
0,i can't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops .
0,"it should be interesting , it should be poignant , it turns out to be affected and boring ."
0,"the twist that ends the movie is the one with the most emotional resonance , but twists are getting irritating , and this is the kind of material where the filmmakers should be very careful about raising eyebrows ."
0,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate ."
0,"considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audience as well ."
0,"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery ."
0,"feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake ."
0,"blessed with immense physical prowess he may well be , but ahola is simply not an actor . and in truth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy ."
0,"it all plays out . . . like a high-end john hughes comedy , a kind of elder bueller's time out ."
0,"a determined , ennui-hobbled slog that really doesn't have much to say beyond the news flash that loneliness can make people act weird ."
0,"for those in search of something different , wendigo is a genuinely bone-chilling tale ."
0,raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .
